-6.302834E-1	1.333878E-1	-5.709999E-3	4.856777E-4
-5.383427E-1	9.957776E-2	-1.770576E-3	4.488653E-4
-6.200978E-1	1.303103E-1	-5.436048E-3	5.793244E-4
-7.031921E-1	1.547144E-1	-7.916160E-3	6.733433E-4
-5.327722E-1	9.146839E-2	5.065536E-4	2.867871E-4
-5.102545E-1	7.678921E-2	2.917544E-3	1.779055E-4
-5.606936E-1	1.040193E-1	-1.805692E-3	4.518481E-4
-4.885578E-1	7.918416E-2	4.997261E-4	4.112063E-4
-6.356663E-1	1.270138E-1	-4.316169E-3	5.398233E-4
-6.044547E-1	1.187120E-1	-3.471468E-3	4.952643E-4
-6.794509E-1	1.461707E-1	-6.825177E-3	6.106004E-4
-2.980384E-1	1.081887E-2	9.184711E-3	7.502252E-6
-3.590616E-1	3.718584E-2	6.112105E-3	1.505637E-6
-4.455715E-1	3.632022E-2	9.324325E-3	-1.356655E-4
-6.295627E-1	1.286482E-1	-4.824794E-3	5.663438E-4
-5.356921E-1	9.737565E-2	-1.260865E-3	4.298830E-4
1.160212E+2	-5.895636E+1	9.837127E+0	-5.358199E-1
-3.943038E-1	3.859880E-2	6.832369E-3	5.763782E-5
-4.483650E-1	5.793182E-2	4.840446E-3	1.131240E-4
-6.097377E-1	1.173368E-1	-2.510508E-3	4.070595E-4
-5.818213E-1	9.741106E-2	6.663362E-4	2.174228E-4
-3.962418E-1	3.669884E-2	7.864720E-3	-4.293737E-5
-4.101318E+1	2.295597E+1	-4.392559E+0	2.865673E-1
5.166360E+0	-4.977794E-1	-4.061710E-1	5.985864E-2
-5.160260E-1	8.834205E-2	2.118248E-4	2.346366E-4
-6.960905E-1	1.528782E-1	-7.299704E-3	5.180352E-4
-5.377612E-1	8.272502E-2	2.296411E-3	1.540680E-4
-2.345851E-1	-1.023703E-2	1.100385E-2	-4.332784E-5
-2.097370E-1	-3.777605E-2	1.685340E-2	-3.328161E-4
8.232308E+1	-4.067392E+1	6.537089E+0	-3.377508E-1
-5.226907E-1	9.217756E-2	1.006930E-4	2.777932E-4
3.491717E+1	-1.615906E+1	2.326302E+0	-9.813627E-2
-5.469987E-1	8.934937E-2	1.293218E-3	2.375261E-4
2.164737E+2	-1.092496E+2	1.822951E+1	-1.003015E+0
-8.611277E-1	1.973378E-1	-1.173303E-2	7.881373E-4
-5.468962E-1	1.010251E-1	-1.218015E-3	3.460608E-4
-6.387010E-1	1.275955E-1	-4.853442E-3	5.530503E-4
1.237705E+2	-6.256869E+1	1.040454E+1	-5.661267E-1
-5.779578E-1	1.053020E-1	-9.546843E-4	3.196744E-4
-4.946013E+1	2.735165E+1	-5.146512E+0	3.294166E-1
3.709013E+1	-1.705102E+1	2.463605E+0	-1.065254E-1
-6.640333E-1	1.358653E-1	-5.071345E-3	5.445420E-4
-8.896681E-1	1.846528E-1	-7.742103E-3	4.915007E-4
-5.606076E-1	9.460728E-2	2.233931E-4	2.606165E-4
-4.505049E-1	6.162218E-2	3.738070E-3	1.434171E-4
-5.628497E-1	9.530873E-2	2.595014E-4	2.813248E-4
-3.649625E+13	9.697892E+12	-8.585046E+11	2.531951E+10
-3.773166E+1	2.350631E+1	-4.836945E+0	3.279817E-1
-3.796633E+1	2.170747E+1	-4.247070E+0	2.831288E-1
-4.686147E-1	6.974997E-2	3.110226E-3	1.427272E-4
-5.803975E-1	1.158681E-1	-3.304933E-3	3.810945E-4
-3.286198E-1	9.993549E-3	1.072632E-2	-1.717264E-4
-4.922392E+1	2.649029E+1	-4.860192E+0	3.040805E-1
-4.651401E-1	6.563895E-2	3.043887E-3	2.401544E-4
-7.051043E-1	1.594052E-1	-8.231017E-3	5.743534E-4
8.045183E+1	-3.995930E+1	6.469279E+0	-3.378148E-1
-5.758222E-1	1.145614E-1	-3.353809E-3	3.960594E-4
-4.567378E-1	5.375135E-2	5.701557E-3	1.028308E-4
-5.194530E-1	7.400241E-2	3.597870E-3	7.488447E-5
-2.816856E-1	-1.642001E-2	1.360067E-2	-1.725557E-4
-5.399793E-1	9.367407E-2	-1.246504E-4	2.372884E-4
1.031674E+2	-5.128128E+1	8.351380E+0	-4.424082E-1
4.483034E+1	-2.095101E+1	3.098841E+0	-1.395716E-1
-1.074518E+2	5.769111E+1	-1.044441E+1	6.383319E-1
-4.794541E-1	6.794585E-2	3.429823E-3	1.788487E-4
-3.272341E-1	1.066110E-2	1.065226E-2	-1.341112E-4
-4.557039E-1	7.437299E-2	5.702870E-4	3.724949E-4
1.698002E+2	-8.548172E+1	1.419927E+1	-7.754378E-1
-4.874542E-1	8.039793E-2	4.515210E-4	3.486349E-4
7.876575E+1	-3.699103E+1	5.622786E+0	-2.722106E-1
-7.241139E+1	3.889254E+1	-7.085334E+0	4.383165E-1
-1.352496E-1	-5.156556E-2	1.608212E-2	-2.266107E-4
-4.537175E-1	6.447737E-2	2.136337E-3	3.148487E-4
-3.658191E-1	3.538720E-2	5.718856E-3	1.860057E-4
-3.917100E-1	3.056397E-2	7.333350E-3	6.341078E-5
-2.928127E-1	1.253728E-2	8.309116E-3	5.915545E-5
-1.242667E+2	6.537297E+1	-1.158960E+1	6.936925E-1
5.912917E+1	-2.801017E+1	4.254288E+0	-2.024124E-1
-2.362392E-1	-2.323282E-2	1.424361E-2	-1.968920E-4
-3.907510E-1	3.573920E-2	7.191471E-3	2.779587E-5
-3.808324E-1	4.281955E-2	5.701029E-3	6.026494E-5
-4.360076E+1	2.496623E+1	-4.856332E+0	3.202473E-1
9.521655E+1	-4.630558E+1	7.342721E+0	-3.758243E-1
-5.224933E-1	9.292962E-2	-7.025881E-4	2.901475E-4
-3.457636E-1	2.795481E-2	7.299445E-3	7.331553E-5
-4.997602E-1	7.322107E-2	3.103866E-3	1.741240E-4
1.417452E+2	-7.239352E+1	1.217604E+1	-6.713943E-1
-4.187899E-1	4.664309E-2	5.744165E-3	4.836223E-5
-4.067988E-1	4.381249E-2	6.071861E-3	3.251781E-5
-4.723972E-1	7.268321E-2	2.119362E-3	2.080098E-4
-5.013143E-1	8.940254E-2	-7.810388E-4	4.080676E-4
